Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Fname,Customer Id,Customer Lname,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,Order Item Discount,Order Item Discount Rate,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Product Name,Product Price,Shipping Mode
DEBIT,2,1,24.0,191.97,Late delivery,1,17,Cleats,Caguas,Puerto Rico,Mary,3247,Pierce,Consumer,PR,5288 Indian View Farm,725.0,4,Apparel,18.22262192,-66.37052918,Pacific Asia,Yakarta,Indonesia,3247,47.99,0.2,59.99,0.13,4,239.96,191.97,24.0,Southeast Asia,Yakarta,ON_HOLD,Perfect Fitness Perfect Rip Deck,59.99,First Class
DEBIT,3,4,-52.48,74.97,Advance shipping,0,46,Indoor/Outdoor Games,Columbus,EE. UU.,Mary,11114,Owens,Corporate,OH,7746 Hazy Prairie Drive,43230.0,7,Fan Shop,39.8379364,-83.28687286,Europe,Hastings,Reino Unido,11114,24.99,0.25,49.98,-0.7,2,99.96,74.97,-52.48,Northern Europe,Inglaterra,COMPLETE,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
TRANSFER,5,4,-20.8,103.99,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,Scott,10274,Bray,Corporate,PR,1847 Quiet Leaf View,725.0,4,Apparel,18.23477364,-66.37052155,Europe,Worcester,Reino Unido,10274,26.0,0.2,129.99,-0.2,1,129.99,103.99,-20.8,Northern Europe,Inglaterra,PENDING,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class
TRANSFER,3,4,22.76,49.48,Advance shipping,0,46,Indoor/Outdoor Games,Caguas,Puerto Rico,Juan,39,Mckinney,Consumer,PR,7274 Blue Wagon  Villas,725.0,7,Fan Shop,18.22408485,-66.04698181,Pacific Asia,Nom Pen,Camboya,39,0.5,0.01,49.98,0.46,1,49.98,49.48,22.76,Southeast Asia,Nom Pen,PROCESSING,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
TRANSFER,3,4,25.49,74.97,Advance shipping,0,40,Accessories,Caguas,Puerto Rico,Matthew,3260,Smith,Home Office,PR,2749 Harvest Dale,725.0,6,Outdoors,18.22283745,-66.37057495,USCA,Houston,Estados Unidos,3260,24.99,0.25,24.99,0.34,4,99.96,74.97,25.49,US Center ,Texas,PROCESSING,Team Golf New England Patriots Putter Grip,24.99,Standard Class
CASH,2,1,80.62,167.96,Late delivery,1,29,Shop By Sport,Harlingen,EE. UU.,Mary,683,Delgado,Consumer,TX,1906 Cozy Woods,78550.0,5,Golf,26.18960762,-97.67753601,Pacific Asia,Laohekou,China,683,31.99,0.16,39.99,0.48,5,199.95,167.96,80.62,Eastern Asia,Hubei,CLOSED,Under Armour Girls' Toddler Spine Surge Runni,39.99,First Class
TRANSFER,3,4,22.4,82.97,Shipping canceled,0,46,Indoor/Outdoor Games,Caguas,Puerto Rico,Mary,2648,Montoya,Corporate,PR,5332 Heather Hills Isle,725.0,7,Fan Shop,18.24239731,-66.37057495,LATAM,Matagalpa,Nicaragua,2648,16.99,0.17,49.98,0.27,2,99.96,82.97,22.4,Central America,Matagalpa,SUSPECTED_FRAUD,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
TRANSFER,1,0,54.88,195.99,Shipping canceled,0,48,Water Sports,Caguas,Puerto Rico,Mary,1459,Smith,Consumer,PR,4485 Noble Fawn Highway,725.0,7,Fan Shop,18.28969574,-66.37051392,Europe,Rome,Italia,1459,4.0,0.02,199.99,0.28,1,199.99,195.99,54.88,Southern Europe,Lacio,CANCELED,Pelican Sunstream 100 Kayak,199.99,Same Day
TRANSFER,5,2,12.48,124.79,Late delivery,1,18,Men's Footwear,Orlando,EE. UU.,Mary,1705,Smith,Consumer,FL,1102 Pleasant Maze,32825.0,4,Apparel,28.55625916,-81.27587128,USCA,San Francisco,Estados Unidos,1705,5.2,0.04,129.99,0.1,1,129.99,124.79,12.48,West of USA ,California,PROCESSING,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Second Class
PAYMENT,5,4,27.0,89.99,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,Mary,10912,Smith,Consumer,PR,8706 Sleepy Via,725.0,3,Footwear,18.25909996,-66.37062836,Africa,Chitungwiza,Zimbabue,10912,10.0,0.1,99.99,0.3,1,99.99,89.99,27.0,East Africa,Harare,PENDING_PAYMENT,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class
DEBIT,2,4,-131.89,179.93,Advance shipping,0,46,Indoor/Outdoor Games,Winnetka,EE. UU.,Theresa,1295,Lopez,Consumer,CA,4472 Tawny Jetty,91306.0,7,Fan Shop,34.15251541,-118.5712433,USCA,Fairfield,Estados Unidos,1295,19.99,0.1,49.98,-0.73,4,199.92,179.93,-131.89,West of USA ,California,COMPLETE,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
TRANSFER,6,4,36.0,287.98,Late delivery,1,43,Camping & Hiking,Sugar Land,EE. UU.,Mary,549,Smith,Home Office,TX,2647 Middle Court,77478.0,7,Fan Shop,29.60190392,-95.60971832,LATAM,Montenegro,Colombia,549,12.0,0.04,299.98,0.13,1,299.98,287.98,36.0,South America,Quindío,PROCESSING,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class
TRANSFER,2,1,46.18,167.93,Late delivery,1,46,Indoor/Outdoor Games,Webster,EE. UU.,Mary,60,Gutierrez,Home Office,NY,8632 Bright Route,14580.0,7,Fan Shop,37.77796936,-121.9719162,Africa,Chitungwiza,Zimbabue,60,31.99,0.16,49.98,0.28,4,199.92,167.93,46.18,East Africa,Harare,PROCESSING,O'Brien Men's Neoprene Life Vest,49.98,First Class
TRANSFER,2,4,33.4,115.18,Advance shipping,0,17,Cleats,Aurora,EE. UU.,Mary,11656,Wyatt,Consumer,CO,4922 Burning Gate Dell,80012.0,4,Apparel,39.69681549,-104.8411789,LATAM,Managua,Nicaragua,11656,4.8,0.04,59.99,0.29,2,119.98,115.18,33.4,Central America,Managua,PENDING,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
DEBIT,2,4,41.16,293.98,Advance shipping,0,43,Camping & Hiking,North Las Vegas,EE. UU.,Samantha,907,Kline,Corporate,NV,6396 Blue Gate Parkway,89030.0,7,Fan Shop,36.22515869,-115.1951828,Europe,Champigny-sur-Marne,Francia,907,6.0,0.02,299.98,0.14,1,299.98,293.98,41.16,Western Europe,Isla de Francia,COMPLETE,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class
CASH,4,4,45.04,128.69,Shipping on time,0,18,Men's Footwear,Detroit,EE. UU.,Mary,7044,Cooke,Consumer,MI,7191 Sunny Loop,48221.0,4,Apparel,42.41725922,-83.15509033,Pacific Asia,Launceston,Australia,7044,1.3,0.01,129.99,0.35,1,129.99,128.69,45.04,Oceania,Tasmania,CLOSED,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class
DEBIT,1,0,181.48,499.95,Late delivery,1,9,Cardio Equipment,Marrero,EE. UU.,Mary,1109,Smith,Consumer,LA,3922 Grand Crescent,70072.0,3,Footwear,29.90919495,-90.09037781,Pacific Asia,Manila,Filipinas,1109,0.0,0.0,99.99,0.36,5,499.95,499.95,181.48,Southeast Asia,Capital Nacional,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.99,Same Day
TRANSFER,4,2,52.08,185.99,Late delivery,1,48,Water Sports,Miami,EE. UU.,Mary,2728,Adams,Consumer,FL,2459 Velvet Brook Woods,33175.0,7,Fan Shop,25.74613953,-80.39176178,LATAM,Surubim,Brasil,2728,14.0,0.07,199.99,0.28,1,199.99,185.99,52.08,South America,Pernambuco,PENDING,Pelican Sunstream 100 Kayak,199.99,Second Class
PAYMENT,2,4,63.24,387.98,Advance shipping,0,45,Fishing,Caguas,Puerto Rico,Linda,9879,Ibarra,Home Office,PR,1706 Pleasant Park,725.0,7,Fan Shop,18.20114517,-66.3705368,LATAM,Mejicanos,El Salvador,9879,12.0,0.03,399.98,0.16,1,399.98,387.98,63.24,Central America,San Salvador,PENDING_PAYMENT,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class
PAYMENT,4,2,81.89,272.98,Late delivery,1,43,Camping & Hiking,Caguas,Puerto Rico,Mary,8831,Smith,Home Office,PR,8165 Red Lane,725.0,7,Fan Shop,18.28746414,-66.37054443,LATAM,David,Panamá,8831,27.0,0.09,299.98,0.3,1,299.98,272.98,81.89,Central America,Chiriquí,PENDING_PAYMENT,Diamondback Women's Serene Classic Comfort Bi,299.98,Second Class
TRANSFER,2,1,69.3,197.99,Shipping canceled,0,48,Water Sports,Eugene,EE. UU.,Jonathan,4248,Smith,Consumer,OR,72 Noble Path,97402.0,7,Fan Shop,44.05007172,-123.1093521,LATAM,Chimaltenango,Guatemala,4248,2.0,0.01,199.99,0.35,1,199.99,197.99,69.3,Central America,Chimaltenango,SUSPECTED_FRAUD,Pelican Sunstream 100 Kayak,199.99,First Class
TRANSFER,4,4,70.97,272.95,Shipping on time,0,17,Cleats,Chicago,EE. UU.,Mary,9727,Cruz,Home Office,IL,6540 Thunder Square,60626.0,4,Apparel,42.0063591,-87.66739655,Africa,Lagos,Nigeria,9727,27.0,0.09,59.99,0.26,5,299.95,272.95,70.97,West Africa,Lagos,PROCESSING,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
PAYMENT,3,4,58.08,159.99,Advance shipping,0,48,Water Sports,Caguas,Puerto Rico,Shirley,2018,Bell,Consumer,PR,7802 Dusty Fawn Maze,725.0,7,Fan Shop,18.29778862,-66.37052155,Europe,Paris,Francia,2018,40.0,0.2,199.99,0.36,1,199.99,159.99,58.08,Western Europe,Isla de Francia,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.99,Standard Class
DEBIT,3,4,7.8,103.99,Advance shipping,0,18,Men's Footwear,Chandler,EE. UU.,Mary,5712,Smith,Consumer,AZ,5919 Hidden Anchor Port,85224.0,4,Apparel,33.30524445,-111.9437943,Europe,Karlstad,Suecia,5712,26.0,0.2,129.99,0.08,1,129.99,103.99,7.8,Northern Europe,Värmland,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class
TRANSFER,5,4,83.51,287.98,Late delivery,1,43,Camping & Hiking,Princeton,EE. UU.,Jennifer,65,Smith,Consumer,NJ,7126 Shady Bluff Promenade,8540.0,7,Fan Shop,40.80894089,-74.0328598,Pacific Asia,Katoomba,Australia,65,12.0,0.04,299.98,0.29,1,299.98,287.98,83.51,Oceania,Nueva Gales del Sur,PENDING,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class
TRANSFER,2,2,28.05,107.89,Shipping canceled,0,18,Men's Footwear,Valrico,EE. UU.,Louis,2734,Richardson,Consumer,FL,8399 Cotton Crossing,33594.0,4,Apparel,27.98934555,-82.25298309,Europe,Le Pontet,Francia,2734,22.1,0.17,129.99,0.26,1,129.99,107.89,28.05,Western Europe,Provenza-Alpes-Costa Azul,SUSPECTED_FRAUD,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Second Class
DEBIT,6,4,32.79,131.17,Late delivery,1,29,Shop By Sport,Chicago,EE. UU.,Mary,6276,Forbes,Home Office,IL,5779 Gentle Treasure Farm,60615.0,5,Golf,41.89474869,-87.76979828,USCA,Los Angeles,Estados Unidos,6276,28.79,0.18,39.99,0.25,4,159.96,131.17,32.79,West of USA ,California,ON_HOLD,Under Armour Girls' Toddler Spine Surge Runni,39.99,Standard Class
TRANSFER,2,1,116.09,269.98,Late delivery,1,43,Camping & Hiking,Smyrna,EE. UU.,Jessica,5309,Johnston,Home Office,GA,5463 Rocky Ridge,30080.0,7,Fan Shop,33.89192963,-84.48126984,Pacific Asia,Chennai,India,5309,30.0,0.1,299.98,0.43,1,299.98,269.98,116.09,South Asia,Tamil Nadu,PROCESSING,Diamondback Women's Serene Classic Comfort Bi,299.98,First Class
DEBIT,4,4,34.4,80.0,Shipping on time,0,24,Women's Apparel,Dallas,EE. UU.,Mary,9018,Smith,Consumer,TX,6501 Emerald Crest,75240.0,5,Golf,32.93148804,-96.81433868,Africa,Lagos,Nigeria,9018,20.0,0.2,50.0,0.43,2,100.0,80.0,34.4,West Africa,Lagos,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class
TRANSFER,2,1,-204.9,245.98,Late delivery,1,43,Camping & Hiking,Caguas,Puerto Rico,Mary,9619,Smith,Consumer,PR,190 Heather View,725.0,7,Fan Shop,18.27352142,-66.3705368,LATAM,Chinandega,Nicaragua,9619,54.0,0.18,299.98,-0.83,1,299.98,245.98,-204.9,Central America,Chinandega,PROCESSING,Diamondback Women's Serene Classic Comfort Bi,299.98,First Class
DEBIT,2,2,32.63,88.18,Shipping on time,0,6,Tennis & Racquet,Palmdale,EE. UU.,Mary,11549,Smith,Consumer,CA,3541 Foggy Way,93550.0,2,Fitness,34.58023834,-118.0654831,Africa,Casablanca,Marruecos,11549,1.8,0.02,44.99,0.37,2,89.98,88.18,32.63,North Africa,Gran Casablanca,COMPLETE,Nike Men's Comfort 2 Slide,44.99,Second Class
DEBIT,4,4,-5.08,44.99,Shipping on time,0,17,Cleats,Caguas,Puerto Rico,Henry,12071,Smith,Home Office,PR,8365 Thunder Way,725.0,4,Apparel,18.24908447,-66.3706131,USCA,London,Canada,12071,15.0,0.25,59.99,-0.11,1,59.99,44.99,-5.08,Canada,Ontario,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
TRANSFER,3,2,53.54,254.97,Late delivery,1,9,Cardio Equipment,Brooklyn,EE. UU.,John,517,Russell,Corporate,NY,3283 Fallen Goose Run,11211.0,3,Footwear,40.68924332,-74.07952118,LATAM,Escuintla,Guatemala,517,45.0,0.15,99.99,0.21,3,299.97,254.97,53.54,Central America,Escuintla,PROCESSING,Nike Men's Free 5.0+ Running Shoe,99.99,Second Class
TRANSFER,4,4,125.99,359.96,Shipping on time,0,9,Cardio Equipment,Colorado Springs,EE. UU.,Debra,11462,Byrd,Corporate,CO,1975 Umber Beacon Jetty,80918.0,3,Footwear,38.84238052,-104.8548813,Europe,Salzburgo,Austria,11462,40.0,0.1,99.99,0.35,4,399.96,359.96,125.99,Western Europe,Salzburgo,PROCESSING,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class
PAYMENT,3,4,-45.55,209.92,Advance shipping,0,46,Indoor/Outdoor Games,Caguas,Puerto Rico,Mary,3298,Ray,Corporate,PR,75 Noble Swale,725.0,7,Fan Shop,18.21182442,-66.37058258,LATAM,Aracaju,Brasil,3298,39.98,0.16,49.98,-0.22,5,249.9,209.92,-45.55,South America,Sergipe,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
DEBIT,5,4,164.63,335.98,Late delivery,1,45,Fishing,Orlando,EE. UU.,Donna,2559,Hall,Corporate,FL,381 Dusty Street,32825.0,7,Fan Shop,28.55625916,-81.27587128,USCA,Dublín,Estados Unidos,2559,64.0,0.16,399.98,0.49,1,399.98,335.98,164.63,East of USA,Ohio,COMPLETE,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class
TRANSFER,3,2,107.99,224.99,Late delivery,1,43,Camping & Hiking,Caguas,Puerto Rico,Ann,9624,Smith,Corporate,PR,4435 Silent Bear Road,725.0,7,Fan Shop,18.26155472,-66.37059021,LATAM,Santo Domingo,República Dominicana,9624,75.0,0.25,299.98,0.48,1,299.98,224.99,107.99,Caribbean,Santo Domingo,PROCESSING,Diamondback Women's Serene Classic Comfort Bi,299.98,Second Class
CASH,4,2,-23.46,169.99,Late delivery,1,48,Water Sports,Milwaukee,EE. UU.,Kimberly,3112,Marsh,Consumer,WI,2423 Tawny Rabbit Trace,53209.0,7,Fan Shop,43.11875916,-87.95081329,Pacific Asia,Auckland,Nueva Zelanda,3112,30.0,0.15,199.99,-0.14,1,199.99,169.99,-23.46,Oceania,Auckland,CLOSED,Pelican Sunstream 100 Kayak,199.99,Second Class
PAYMENT,2,4,114.0,237.5,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,Betty,2625,Wyatt,Consumer,PR,3751 Heather Townline,725.0,5,Golf,18.22954178,-66.37062836,Pacific Asia,Oyama,Japón,2625,12.5,0.05,50.0,0.48,5,250.0,237.5,114.0,Eastern Asia,Tochigi,PENDING_PAYMENT,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class
PAYMENT,1,0,33.99,169.93,Late delivery,1,46,Indoor/Outdoor Games,Bountiful,EE. UU.,Mary,1403,Smith,Consumer,UT,7441 Cozy Autumn Trace,84010.0,7,Fan Shop,40.89128113,-111.8874054,USCA,Houston,Estados Unidos,1403,29.99,0.15,49.98,0.2,4,199.92,169.93,33.99,US Center ,Texas,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.98,Same Day
TRANSFER,4,2,-314.86,377.98,Late delivery,1,45,Fishing,Milwaukee,EE. UU.,Matthew,2257,Burgess,Home Office,WI,9493 Silver Elk Manor,53215.0,7,Fan Shop,44.88425827,-88.24053192,Europe,Halle,Alemania,2257,22.0,0.06,399.98,-0.83,1,399.98,377.98,-314.86,Western Europe,Sajonia-Anhalt,PROCESSING,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Second Class
DEBIT,5,4,-98.79,123.49,Late delivery,1,18,Men's Footwear,New York,EE. UU.,Mary,3646,Smith,Consumer,NY,9255 Cotton Rabbit Promenade,10023.0,4,Apparel,40.77587891,-73.98165894,Pacific Asia,Estambul,Turquía,3646,6.5,0.05,129.99,-0.8,1,129.99,123.49,-98.79,West Asia,Estambul,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class
PAYMENT,5,2,22.57,118.77,Late delivery,1,29,Shop By Sport,Hampton,EE. UU.,Mary,9650,Douglas,Consumer,VA,3754 Red Gardens,23666.0,5,Golf,37.047966,-76.39997101,Europe,Bochum,Alemania,9650,1.2,0.01,39.99,0.19,3,119.97,118.77,22.57,Western Europe,Renania del Norte-Westfalia,PENDING_PAYMENT,Under Armour Girls' Toddler Spine Surge Runni,39.99,Second Class
DEBIT,5,4,6.43,128.69,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,Mary,1548,Rodriguez,Consumer,PR,9814 High Timber Circuit,725.0,4,Apparel,18.23248291,-66.3705368,LATAM,Obregón,México,1548,1.3,0.01,129.99,0.05,1,129.99,128.69,6.43,Central America,Sonora,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class
DEBIT,3,4,37.22,198.0,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,Christopher,12001,Smith,Consumer,PR,6199 Blue Highway,725.0,5,Golf,18.24840736,-66.37052918,Europe,Valencia,España,12001,2.0,0.01,50.0,0.19,4,200.0,198.0,37.22,Southern Europe,Valenciana,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class
CASH,2,4,21.06,116.99,Advance shipping,0,18,Men's Footwear,Raleigh,EE. UU.,Sharon,8132,Choi,Home Office,NC,8916 Quaking Creek Trail,27610.0,4,Apparel,35.48456192,-78.53102112,USCA,Seattle,Estados Unidos,8132,13.0,0.1,129.99,0.18,1,129.99,116.99,21.06,West of USA ,Washington,CLOSED,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class
TRANSFER,5,4,27.29,83.97,Late delivery,1,13,Electronics,Caguas,Puerto Rico,Mary,10724,Delgado,Corporate,PR,9468 Red Corner,725.0,3,Footwear,18.25932121,-66.37055206,Pacific Asia,Suzhou,China,10724,27.99,0.25,27.99,0.33,4,111.96,83.97,27.29,Eastern Asia,Jiangsu,PROCESSING,Under Armour Kids' Mercenary Slide,27.99,Standard Class
PAYMENT,2,1,169.99,339.98,Late delivery,1,45,Fishing,Laredo,EE. UU.,Dorothy,7414,Smith,Consumer,TX,8696 Fallen Cloud Circle,78040.0,7,Fan Shop,27.48563767,-99.3298111,Europe,Paris,Francia,7414,60.0,0.15,399.98,0.5,1,399.98,339.98,169.99,Western Europe,Isla de Francia,PAYMENT_REVIEW,Field & Stream Sportsman 16 Gun Fire Safe,399.98,First Class
DEBIT,2,1,40.52,139.72,Late delivery,1,67,DVDs,Caguas,Puerto Rico,Lesley,14932,Wynn,Home Office,PR,7962 Wishing Fox Harbour,725.0,9,Discs Shop,18.21265793,-66.03704834,Europe,Leeds,Reino Unido,14932,24.66,0.15,164.38,0.29,1,164.38,139.72,40.52,Northern Europe,Inglaterra,ON_HOLD,DVDs ,164.38,First Class
PAYMENT,6,4,41.8,474.95,Late delivery,1,9,Cardio Equipment,Oceanside,EE. UU.,Rose,5494,Smith,Consumer,CA,7596 Emerald Common,92056.0,3,Footwear,34.01664734,-117.7035217,LATAM,Mexico City,México,5494,25.0,0.05,99.99,0.09,5,499.95,474.95,41.8,Central America,Distrito Federal,PENDING_PAYMENT,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class
TRANSFER,4,4,5.65,11.29,Shipping on time,0,61,CDs ,Caguas,Puerto Rico,Karly,12886,Jones,Consumer,PR,7130 Cotton Avenue ,725.0,9,Discs Shop,18.29044724,-66.0370636,Europe,Lyon,Francia,12886,0.0,0.0,11.29,0.5,1,11.29,11.29,5.65,Western Europe,Auvernia-Ródano-Alpes,PENDING,CDs of rock,11.29,Standard Class
DEBIT,5,2,61.18,127.45,Late delivery,1,46,Indoor/Outdoor Games,Napa,EE. UU.,Mary,1781,Raymond,Consumer,CA,4741 Crystal Lake Pointe,94558.0,7,Fan Shop,38.30201721,-122.1991196,Pacific Asia,Goyang,Corea del Sur,1781,22.49,0.15,49.98,0.48,3,149.94,127.45,61.18,Eastern Asia,Gyeonggi,COMPLETE,O'Brien Men's Neoprene Life Vest,49.98,Second Class
PAYMENT,5,4,20.24,88.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,Mary,3752,Vega,Home Office,PR,7840 Umber Sky Villas,725.0,5,Golf,18.2105732,-66.37058258,LATAM,Mexico City,México,3752,12.0,0.12,50.0,0.23,2,100.0,88.0,20.24,Central America,Distrito Federal,PENDING_PAYMENT,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class
CASH,2,1,0.0,278.98,Late delivery,1,43,Camping & Hiking,Caguas,Puerto Rico,Mary,3707,Smith,Home Office,PR,5712 Burning Nook,725.0,7,Fan Shop,18.27838135,-66.3706131,LATAM,Chinautla,Guatemala,3707,21.0,0.07,299.98,0.0,1,299.98,278.98,0.0,Central America,Guatemala,CLOSED,Diamondback Women's Serene Classic Comfort Bi,299.98,First Class
PAYMENT,2,1,42.0,167.98,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,Mary,10729,Phillips,Consumer,PR,2075 Round Barn Path,725.0,3,Footwear,18.29800606,-66.37056732,LATAM,Mérida,México,10729,32.0,0.16,99.99,0.25,2,199.98,167.98,42.0,Central America,Yucatán,PENDING_PAYMENT,Nike Men's Free 5.0+ Running Shoe,99.99,First Class
DEBIT,3,4,28.42,98.0,Advance shipping,0,24,Women's Apparel,Ypsilanti,EE. UU.,Stephen,805,Smith,Consumer,MI,8279 Sleepy Willow Bay,48197.0,5,Golf,42.26719666,-83.56169891,USCA,Detroit,Estados Unidos,805,2.0,0.02,50.0,0.29,2,100.0,98.0,28.42,US Center ,Michigan,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class
DEBIT,2,2,37.35,124.5,Shipping on time,0,24,Women's Apparel,Lakewood,EE. UU.,Mary,2366,Sampson,Consumer,OH,1637 Cozy Fawn Extension,44107.0,5,Golf,41.47777176,-81.77597809,LATAM,San Pedro Sula,Honduras,2366,25.5,0.17,50.0,0.3,3,150.0,124.5,37.35,Central America,Cortés,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,Second Class
TRANSFER,3,2,6.93,92.37,Late delivery,1,11,Fitness Accessories,Caguas,Puerto Rico,Anthony,4356,Klein,Corporate,PR,8651 Heather Drive,725.0,3,Footwear,18.22492218,-66.3706131,Europe,Baden-Baden,Alemania,4356,12.6,0.12,34.99,0.08,3,104.97,92.37,6.93,Western Europe,Baden-Wurtemberg,PENDING,Under Armour Hustle Storm Medium Duffle Bag,34.99,Second Class
PAYMENT,6,4,18.04,290.98,Late delivery,1,43,Camping & Hiking,Albuquerque,EE. UU.,Denise,5905,Smith,Consumer,NM,3087 Blue Harbour,87105.0,7,Fan Shop,35.02748108,-106.7064819,Europe,Taunton,Reino Unido,5905,9.0,0.03,299.98,0.06,1,299.98,290.98,18.04,Northern Europe,Inglaterra,PENDING_PAYMENT,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class
DEBIT,3,4,25.98,83.0,Advance shipping,0,24,Women's Apparel,Opelousas,EE. UU.,Keith,1670,Callahan,Consumer,LA,2685 Heather Downs,70570.0,5,Golf,30.57155609,-92.15605164,LATAM,Cuscatancingo,El Salvador,1670,17.0,0.17,50.0,0.31,2,100.0,83.0,25.98,Central America,San Salvador,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class
DEBIT,2,4,32.8,113.09,Advance shipping,0,18,Men's Footwear,Fontana,EE. UU.,Mary,1545,Smith,Consumer,CA,3481 Crystal Campus,92335.0,4,Apparel,34.09395981,-117.4498901,LATAM,Bom Jesus da Lapa,Brasil,1545,16.9,0.13,129.99,0.29,1,129.99,113.09,32.8,South America,Bahía,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class
DEBIT,5,4,24.96,118.29,Late delivery,1,18,Men's Footwear,Miami,EE. UU.,Adam,9389,Smith,Consumer,FL,7017 Clear Bay,33165.0,4,Apparel,25.74022484,-80.36169434,Africa,Kananga,República Democrática del Congo,9389,11.7,0.09,129.99,0.21,1,129.99,118.29,24.96,Central Africa,Kasai Occidental,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class
DEBIT,5,4,55.28,122.84,Late delivery,1,18,Men's Footwear,Lakewood,EE. UU.,Mary,8042,Smith,Corporate,NJ,797 Middle Jetty,8701.0,4,Apparel,40.09669876,-74.22589874,Europe,Enschede,Países Bajos,8042,7.15,0.06,129.99,0.45,1,129.99,122.84,55.28,Western Europe,Overijssel,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class
PAYMENT,6,4,0.0,69.58,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,Mary,9872,Aguilar,Corporate,PR,9595 Blue Promenade,725.0,5,Golf,18.26501656,-66.37059784,LATAM,San Francisco del Rincón,México,9872,10.4,0.13,39.99,0.0,2,79.98,69.58,0.0,Central America,Guanajuato,PENDING_PAYMENT,Under Armour Girls' Toddler Spine Surge Runni,39.99,Standard Class
PAYMENT,3,4,17.42,197.95,Advance shipping,0,29,Shop By Sport,Chicago,EE. UU.,Henry,9095,Smith,Consumer,IL,9394 Merry Towers,60619.0,5,Golf,41.74652863,-87.60346985,Europe,Paris,Francia,9095,2.0,0.01,39.99,0.09,5,199.95,197.95,17.42,Western Europe,Isla de Francia,PENDING_PAYMENT,Under Armour Girls' Toddler Spine Surge Runni,39.99,Standard Class
TRANSFER,6,4,32.37,248.98,Shipping canceled,0,43,Camping & Hiking,Caguas,Puerto Rico,Mary,5950,Smith,Consumer,PR,2901 Sunny Cloud Line,725.0,7,Fan Shop,18.25572205,-66.3705368,USCA,Saint Petersburg,Estados Unidos,5950,51.0,0.17,299.98,0.13,1,299.98,248.98,32.37,South of  USA ,Florida,CANCELED,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class
